Mes,Dia,Hora,TempPromedioHora,TempPromedioMes,TempNeutraMes
1,18,18,29.58709677419355,26.59717741935484,26.045125
1,18,19,28.725806451612904,26.59717741935484,26.045125
1,18,20,27.874193548387098,26.59717741935484,26.045125
1,18,21,26.996774193548386,26.59717741935484,26.045125
1,18,22,26.116129032258065,26.59717741935484,26.045125
1,18,23,24.733870967741936,26.59717741935484,26.045125
1,18,23,24.733870967741936,26.59717741935484,26.045125
1,19,1,23.61935483870968,26.59717741935484,26.045125
1,19,2,22.861290322580647,26.59717741935484,26.045125
1,19,3,22.10967741935484,26.59717741935484,26.045125
1,19,4,21.65806451612903,26.59717741935484,26.045125
1,19,5,21.27741935483871,26.59717741935484,26.045125
1,19,6,20.970967741935485,26.59717741935484,26.045125
1,19,7,20.93548387096774,26.59717741935484,26.045125
1,19,8,22.809677419354838,26.59717741935484,26.045125
1,19,9,25.174193548387095,26.59717741935484,26.045125
1,19,10,27.396774193548385,26.59717741935484,26.045125
1,19,11,29.351612903225806,26.59717741935484,26.045125
1,19,12,30.84193548387097,26.59717741935484,26.045125
1,19,13,31.91290322580645,26.59717741935484,26.045125
1,19,14,32.541935483870965,26.59717741935484,26.045125
1,19,15,32.71935483870968,26.59717741935484,26.045125
1,19,16,32.25806451612903,26.59717741935484,26.045125
1,19,17,31.125806451612902,26.59717741935484,26.045125
1,19,18,29.58709677419355,26.59717741935484,26.045125
1,19,19,28.725806451612904,26.59717741935484,26.045125
1,19,20,27.874193548387098,26.59717741935484,26.045125
1,19,21,26.996774193548386,26.59717741935484,26.045125
1,19,22,26.116129032258065,26.59717741935484,26.045125
1,19,23,24.733870967741936,26.59717741935484,26.045125
1,19,23,24.733870967741936,26.59717741935484,26.045125
1,20,1,23.61935483870968,26.59717741935484,26.045125
1,20,2,22.861290322580647,26.59717741935484,26.045125
1,20,3,22.10967741935484,26.59717741935484,26.045125
1,20,4,21.65806451612903,26.59717741935484,26.045125
1,20,5,21.27741935483871,26.59717741935484,26.045125
1,20,6,20.970967741935485,26.59717741935484,26.045125
1,20,7,20.93548387096774,26.59717741935484,26.045125
1,20,8,22.809677419354838,26.59717741935484,26.045125
1,20,9,25.174193548387095,26.59717741935484,26.045125
1,20,10,27.396774193548385,26.59717741935484,26.045125
1,20,11,29.351612903225806,26.59717741935484,26.045125
1,20,12,30.84193548387097,26.59717741935484,26.045125
1,20,13,31.91290322580645,26.59717741935484,26.045125
1,20,14,32.541935483870965,26.59717741935484,26.045125
1,20,15,32.71935483870968,26.59717741935484,26.045125
1,20,16,32.25806451612903,26.59717741935484,26.045125
1,20,17,31.125806451612902,26.59717741935484,26.045125
1,20,18,29.58709677419355,26.59717741935484,26.045125
1,20,19,28.725806451612904,26.59717741935484,26.045125
1,20,20,27.874193548387098,26.59717741935484,26.045125
1,20,21,26.996774193548386,26.59717741935484,26.045125
1,20,22,26.116129032258065,26.59717741935484,26.045125
1,20,23,24.733870967741936,26.59717741935484,26.045125
1,20,23,24.733870967741936,26.59717741935484,26.045125
1,21,1,23.61935483870968,26.59717741935484,26.045125
1,21,2,22.861290322580647,26.59717741935484,26.045125
1,21,3,22.10967741935484,26.59717741935484,26.045125
1,21,4,21.65806451612903,26.59717741935484,26.045125
1,21,5,21.27741935483871,26.59717741935484,26.045125
1,21,6,20.970967741935485,26.59717741935484,26.045125
1,21,7,20.93548387096774,26.59717741935484,26.045125
1,21,8,22.809677419354838,26.59717741935484,26.045125
1,21,9,25.174193548387095,26.59717741935484,26.045125
1,21,10,27.396774193548385,26.59717741935484,26.045125
1,21,11,29.351612903225806,26.59717741935484,26.045125
1,21,12,30.84193548387097,26.59717741935484,26.045125
1,21,13,31.91290322580645,26.59717741935484,26.045125
1,21,14,32.541935483870965,26.59717741935484,26.045125
1,21,15,32.71935483870968,26.59717741935484,26.045125
1,21,16,32.25806451612903,26.59717741935484,26.045125
1,21,17,31.125806451612902,26.59717741935484,26.045125
1,21,18,29.58709677419355,26.59717741935484,26.045125
1,21,19,28.725806451612904,26.59717741935484,26.045125
1,21,20,27.874193548387098,26.59717741935484,26.045125
1,21,21,26.996774193548386,26.59717741935484,26.045125
1,21,22,26.116129032258065,26.59717741935484,26.045125
1,21,23,24.733870967741936,26.59717741935484,26.045125
1,21,23,24.733870967741936,26.59717741935484,26.045125
1,22,1,23.61935483870968,26.59717741935484,26.045125
1,22,2,22.861290322580647,26.59717741935484,26.045125
1,22,3,22.10967741935484,26.59717741935484,26.045125
